,id,comment_text,severe_toxic
156792,d3a0f800f19044bb,re a bastard proassadre a bastard proassadre a bastard proassadre a bastard proassadre a bastard proassadre a bastard proassadre a bastard proassadre a bastard proassadre a bastard proassadre a bastard proassadre a bastard proassadre a bastard proassadre a bastard proassadre a bastard proassadre a bastard proassadre a bastard proassadre a bastard proassadre a bastard proassadre a bastard proassadre a bastard proassadre a bastard proassadre a bastard proassadre a bastard proassadre a bastard proassadre a bastard proassadre a bastard proassadre a bastard proassadre a bastard proassadre a bastard proassadre a bastard proassadre a bastard proassadre a bastard proassadre a bastard proassadre a bastard proassadre a bastard proassadre a bastard proassadre a bastard proassadre a bastard proassadre a bastard proassadre a bastard proassadre a bastard proassadre a bastard proassadre a bastard proassadre a bastard proassadre a bastard proassadre a bastard proassadre a bastard proassadre a bastard proassadre a bastard proassadre a bastard proassadre a bastard proassadre a bastard proassadre a bastard proassadre a bastard proassadre a bastard proassadre a bastard proassadre a bastard proassadre a bastard proassadre a bastard proassadre a bastard proassadre a bastard proassadre a bastard proassadre a bastard proassadre a bastard proassadre a bastard proassadre a bastard proassadre a bastard proassadre a bastard proassadre a bastard proassadre a bastard proassadre a bastard proassadre a bastard proassadre a bastard proassadre a bastard proassadre a bastard proassadre a bastard proassadre a bastard proassadre a bastard proassadre a bastard proassadre a bastard proassadre a bastard proassadre a bastard proassadre a bastard proassadre a bastard proassadre a bastard proassadre a bastard proassadre a bastard proassadre a bastard proassadre a bastard proassadre a bastard proassadre a bastard proassadre a bastard proassadre a bastard proassadre a bastard proassadre a bastard proassadre a bastard proassadre a bastard proassadre a bastard proassadre a bastard proassadre a bastard proassadre a bastard proassadre a bastard proassadre a bastard proassadre a bastard proassadre a bastard proassadre a bastard proassadre a bastard proassad,1
156989,d6ac49f49637886a,you can all suck my hairy beanbag  you stupid bastards  hes in the wrong,1
157020,d71b58cf2fed1bd5,suck my cock wikipedia editorsfucking asshole dorks just trying to make the site better you uptight cunts,1
157179,da0b1337eb74f190,fuck off this is none of your concern its between me and nefuck,1
157243,daf5329d788f31c3,you stupid nigger you stupid nigger you stupid nigger you stupid nigger you stupid nigger you stupid nigger you stupid nigger you stupid nigger you stupid niggeryou stupid nigger you stupid nigger you stupid nigger you stupid nigger you stupid nigger you stupid nigger you stupid nigger you stupid niggeryou stupid nigger you stupid nigger you stupid nigger you stupid nigger you stupid nigger you stupid nigger you stupid nigger you stupid niggeryou stupid nigger you stupid nigger you stupid nigger you stupid nigger you stupid nigger you stupid nigger you stupid nigger you stupid niggeryou stupid nigger you stupid nigger you stupid nigger you stupid nigger you stupid nigger you stupid nigger you stupid nigger you stupid niggeryou stupid nigger you stupid nigger you stupid nigger you stupid nigger you stupid nigger you stupid nigger you stupid nigger you stupid niggeryou stupid nigger you stupid nigger you stupid nigger you stupid nigger you stupid nigger you stupid nigger you stupid nigger you stupid niggeryou stupid nigger you stupid nigger you stupid nigger you stupid nigger you stupid nigger you stupid nigger you stupid nigger you stupid niggeryou stupid nigger you stupid nigger you stupid nigger you stupid nigger you stupid nigger you stupid nigger you stupid nigger you stupid niggeryou stupid nigger you stupid nigger you stupid nigger you stupid nigger you stupid nigger you stupid nigger you stupid nigger you stupid niggeryou stupid nigger you stupid nigger you stupid nigger you stupid nigger you stupid nigger you stupid nigger you stupid nigger you stupid niggeryou stupid nigger you stupid nigger you stupid nigger you stupid nigger you stupid nigger you stupid nigger you stupid nigger you stupid niggeryou stupid nigger you stupid nigger you stupid nigger you stupid nigger you stupid nigger you stupid nigger you stupid nigger you stupid niggeryou stupid nigger you stupid nigger you stupid nigger you stupid nigger you stupid nigger you stupid nigger you stupid nigger you stupid niggeryou stupid nigger you stupid nigger you stupid nigger you stupid nigger you stupid nigger you stupid nigger you stupid nigger you stupid niggeryou stupid nigger you stupid nigger you stupid nigger you stupid nigger you stupid nigger you stupid nigger you stupid nigger you stupid niggeryou stupid nigger you stupid nigger you stupid nigger you stupid nigger you stupid nigger you stupid nigger you stupid nigger you stupid niggeryou stupid nigger you stupid nigger you stupid nigger you stupid nigger you stupid nigger you stupid nigger you stupid nigger you stupid niggeryou stupid nigger you stupid nigger you stupid nigger you stupid nigger you stupid nigger you stupid nigger you stupid nigger you stupid niggeryou stupid nigger you stupid nigger you stupid nigger you stupid nigger you stupid nigger you stupid nigger you stupid nigger you stupid niggeryou stupid nigger you stupid nigger you stupid nigger you stupid nigger you stupid nigger you stupid nigger you stupid nigger you stupid niggeryou stupid nigger you stupid nigger you stupid nigger you stupid nigger you stupid nigger you stupid nigger you stupid nigger you stupid niggeryou stupid nigger you stupid nigger you stupid nigger you stupid nigger you stupid nigger you stupid nigger you stupid nigger you stupid niggeryou stupid nigger you stupid nigger you stupid nigger you stupid nigger you stupid nigger you stupid nigger you stupid nigger you stupid niggeryou stupid nigger you stupid nigger you stupid nigger you stupid nigger you stupid nigger you stupid nigger you stupid nigger you stupid niggeryou stupid nigger you stupid nigger you stupid nigger you stupid nigger you stupid nigger you stupid nigger you stupid nigger you stupid niggeryou stupid nigger you stupid nigger you stupid nigger you stupid nigger you stupid nigger you stupid nigger you stupid nigger you stupid niggeryou stupid nigger you stupid nigger you stupid nigger you stupid nigger you stupid nigger you stupid nigger you stupid nigger you stupid niggeryou stupid nigger you stupid nigger you stupid nigger you stupid nigger you stupid nigger you stupid nigger you stupid nigger you stupid niggeryou stupid nigger you stupid nigger you stupid nigger you stupid nigger you stupid nigger you stupid nigger you stupid nigger you stupid niggeryou are a stinky face,1
157382,dd2a391d1b302475,sorry bitch but the miz is a dumb faggot ass piece of shit that belongs in tna hey he sucks so much ass he might be the champ in no time,1
157428,ddf6dc5cf6931f48,ok bitch i swear to god i will fuckin beat your face now itz n and poppin i swear i noe blodds crips and all dem niggaz start wit me again ya dumbass bitch i swear i will beat ur mutha fuckin brain in iight bitch get ba to ur hooked on phonics,1
157572,e056cd98c14ad940,why the fuck do you assholes keep deleting the angry video game nerds page you have articles on people way less notable than him fuck you youpedantic fuck i mean jesus christ who the fuck decides to spend their time editing wikipedia you guys think youre part of something special or something noone cares pedantic fucks fuck you,1
157631,e1416bf0b4bbfd24,i want you i wanna rape you good i want your sexy body and sexually abuse you,1
157672,e1df7586023c62b2,youre a fucking retard,1
157679,e1f1ed7b99a0e631,fuck you fuck you you are uncivil to continue to waste my time and to continue to write me message i dont care about wikipedia i just use it for my user page so fuck you hahahahhahahaha suicide yourself please you are a dirty dust in this society    my user page cannot be deleted so fuck you hahahah lamer wasting people time is crime i will sue your mind,1
157710,e257b97f1c0d11e0,awww how come you took off all of your discussion posts dont want anyone to know how much of an uptight anal retentive faggot you are ,1
157929,e6051913321df290,to faithlessfaggotboy  suck my dick you goddamn gaylovin piece of shit liberal  if i ever met you on the street id knock your empty head off your shoulders,1
157936,e6315da10c275d79,fuck off you crybaby shit of a man,1
158023,e778d4f09a32b559,fuck you nigga fuck youflocka aint a gangster so hes not gangsta rapkids these days are so fucking stupid and mainstream,1
158078,e88321c89a619419,stupid fucking bitch rot in hell piece of shit,1
158155,e980dad0b074bde0,fuck urape my penis plz,1
158273,eb51cc5d921bca7f,shut up and leave me alone  faggot shut up go ahead ban me i dont care just shut up and leave my alone,1
158498,eee236660953137a,n ig ger nig ger hi n i g g e r,1
158501,eee84f301cbcd9a3,what the fuck happened to my article bitches,1
158634,f0f96bcda3afb8f3,suck my dick fuck you dirty whore bitch,1
158856,f4dca9e513e0366f,hey hey faggot are you dead yet or are you watching your mom getting raped by filthy pigs which one is it im coming to rape your mom and shoot your entire family you have  week to live you motherfucker,1
158911,f5bd637baaa1a0ed,asshole fuck off,1
159096,f871b05d4caa6f20,you filthy stinking crow i am back dirty crow you better delete or if not support the deletion of all photos of human private parts you fecesgorging filthy mongrel are you a hog you want to lick anuses overflowing with feces dirty hog ,1
159099,f885a3e2d779342e,nowyou fucking pathetic moron cc  jimbo walesrootmyass,1
159281,fb726deec64157bd,lol youre gay you will never know how good it feels to fuck a woman up the ass,1
159312,fbf20e312cd4a78d,walter mercado antonio quite frankly youre a fucker for comparing mercados sexuality to babe ruths alcoholism dont assume everybody shares your bigoted backward views ,1
159400,fd052883fa6a8697,shalom semite get the fuck out of here i will kill you you son of a bitch if you dont leave wikipedia if you tell anyone i said this to you i will rape your jew family choke on a bagel you faggoty hymie cock sucker you better fucking die before i hunt you down and piss on your face if you get me blocked for this i will find you and shoot you i just want your jew fucking self gone you dumb motherfucking piece of shit gd damn jew die shalom we came in,1
0,0000997932d777bf,explanationwhy the edits made under my username hardcore metallica fan were reverted they werent vandalisms just closure on some gas after i voted at new york dolls fac and please dont remove the template from the talk page since im retired now,0
1,000103f0d9cfb60f,daww he matches this background colour im seemingly stuck with thanks  talk  january   utc,0
2,000113f07ec002fd,hey man im really not trying to edit war its just that this guy is constantly removing relevant information and talking to me through edits instead of my talk page he seems to care more about the formatting than the actual info,0
3,0001b41b1c6bb37e,morei cant make any real suggestions on improvement  i wondered if the section statistics should be later on or a subsection of types of accidents  i think the references may need tidying so that they are all in the exact same format ie date format etc i can do that later on if noone else does first  if you have any preferences for formatting style on references or want to do it yourself please let me knowthere appears to be a backlog on articles for review so i guess there may be a delay until a reviewer turns up its listed in the relevant form eg wikipediagoodarticlenominationstransport  ,0
